id,map_id,db_id,prefecture_id,prefecture_en,prefecture_jp,area_en,area_jp,area_furigana,type_en,type_jp,population
287,17139,12230,12,Chiba,千葉県,Yachimata,八街市,やちまたし,Shi,市,73212.0
288,17140,12221,12,Chiba,千葉県,Yachiyo,八千代市,やちよし,Shi,市,189781.0
289,17141,12410,12,Chiba,千葉県,Yokoshibahikari,横芝光町,よこしばひかりまち,Machi,町,24675.0
290,17142,12228,12,Chiba,千葉県,Yotsukaido,四街道市,よつかいどうし,Shi,市,86726.0
291,17143,38506,38,Ehime,愛媛県,Ainan,愛南町,あいなんちょう,Machi,町,24061.0
292,17144,38442,38,Ehime,愛媛県,Ikata,伊方町,いかたちょう,Machi,町,10882.0
293,17145,38202,38,Ehime,愛媛県,Imabari,今治市,いまばりし,Shi,市,166532.0
294,17146,38210,38,Ehime,愛媛県,Iyo,伊予市,いよし,Shi,市,38017.0
295,17147,38356,38,Ehime,愛媛県,Kamijima,上島町,かみじまちょう,Machi,町,7648.0
296,17148,38488,38,Ehime,愛媛県,Kihoku,鬼北町,きほくちょう,Machi,町,11633.0
297,17149,38386,38,Ehime,愛媛県,Kumakogen,久万高原町,くまこうげんちょう,Machi,町,9644.0
298,17150,38401,38,Ehime,愛媛県,Masaki,松前町,まさきちょう,Machi,町,30359.0
299,17151,38484,38,Ehime,愛媛県,Matsuno,松野町,まつのちょう,Machi,町,4377.0
300,17152,38201,38,Ehime,愛媛県,Matsuyama,松山市,まつやまし,Shi,市,517231.0
301,17153,38205,38,Ehime,愛媛県,Niihama,新居浜市,にいはまし,Shi,市,121735.0
302,17154,38207,38,Ehime,愛媛県,Ozu,大洲市,おおずし,Shi,市,47157.0
303,17155,38206,38,Ehime,愛媛県,Saijo,西条市,さいじょうし,Shi,市,112091.0
304,17156,38214,38,Ehime,愛媛県,Seiyo,西予市,せいよし,Shi,市,42080.0
305,17157,38213,38,Ehime,愛媛県,Shikokuchuo,四国中央市,しこくちゅうおうし,Shi,市,90187.0
306,17158,38402,38,Ehime,愛媛県,Tobe,砥部町,とべちょう,Machi,町,21981.0
307,17159,38215,38,Ehime,愛媛県,Toon,東温市,とうおんし,Shi,市,35253.0
308,17160,38422,38,Ehime,愛媛県,Uchiko,内子町,うちこちょう,Machi,町,18045.0
309,17161,38203,38,Ehime,愛媛県,Uwajima,宇和島市,うわじまし,Shi,市,84210.0
310,17162,38204,38,Ehime,愛媛県,Yawatahama,八幡浜市,やわたはまし,Shi,市,38370.0
311,17163,18208,18,Fukui,福井県,Awara,あわら市,あわらし,Shi,市,29989.0
312,17164,18423,18,Fukui,福井県,Echizen,越前町,えちぜんちょう,Machi,町,23160.0
313,17165,18209,18,Fukui,福井県,Echizen,越前市,えちぜんし,Shi,市,85614.0
314,17166,18322,18,Fukui,福井県,Eiheiji,永平寺町,えいへいじちょう,Machi,町,20647.0
315,17167,18201,18,Fukui,福井県,Fukui,福井市,ふくいし,Shi,市,266796.0
316,17168,18382,18,Fukui,福井県,Ikeda,池田町,いけだちょう,Machi,町,3046.0
317,17169,18206,18,Fukui,福井県,Katsuyama,勝山市,かつやまし,Shi,市,25466.0
318,17170,18442,18,Fukui,福井県,Mihama,美浜町,みはまちょう,Machi,町,10563.0
319,17171,18404,18,Fukui,福井県,Minamiechizen,南越前町,みなみえちぜんちょう,Machi,町,11551.0
320,17172,18204,18,Fukui,福井県,Obama,小浜市,おばまし,Shi,市,31340.0
321,17173,18483,18,Fukui,福井県,Oi,おおい町,おおいちょう,Machi,町,8580.0
322,17174,18205,18,Fukui,福井県,Ono,大野市,おおのし,Shi,市,35291.0
323,17175,18207,18,Fukui,福井県,Sabae,鯖江市,さばえし,Shi,市,67450.0
324,17176,18210,18,Fukui,福井県,Sakai,坂井市,さかいし,Shi,市,91900.0
325,17177,18481,18,Fukui,福井県,Takahama,高浜町,たかはまちょう,Machi,町,11062.0
326,17178,18202,18,Fukui,福井県,Tsuruga,敦賀市,つるがし,Shi,市,67760.0
327,17179,18501,18,Fukui,福井県,Wakasa,若狭町,わかさちょう,Machi,町,16099.0
328,17180,40609,40,Fukuoka,福岡県,Aka,赤村,あかむら,Mura,村,3251.0
329,17181,40228,40,Fukuoka,福岡県,Asakura,朝倉市,あさくらし,Shi,市,56355.0
330,17182,40381,40,Fukuoka,福岡県,Ashiya,芦屋町,あしやまち,Machi,町,15369.0
331,17183,40214,40,Fukuoka,福岡県,Buzen,豊前市,ぶぜんし,Shi,市,27031.0
332,17184,40211,40,Fukuoka,福岡県,Chikugo,筑後市,ちくごし,Shi,市,48512.0
333,17185,40647,40,Fukuoka,福岡県,Chikujo,築上町,ちくじょうまち,Machi,町,19544.0
334,17186,40217,40,Fukuoka,福岡県,Chikushino,筑紫野市,ちくしのし,Shi,市,100172.0
335,17187,40447,40,Fukuoka,福岡県,Chikuzen,筑前町,ちくぜんまち,Machi,町,29155.0
336,17188,40221,40,Fukuoka,福岡県,Dazaifu,太宰府市,だざいふし,Shi,市,70482.0
337,17189,40610,40,Fukuoka,福岡県,Fukuchi,福智町,ふくちまち,Machi,町,24714.0
338,17190,40130,40,Fukuoka,福岡県,Fukuoka,福岡市,ふくおかし,Shi,市,1463743.0
339,17191,40224,40,Fukuoka,福岡県,Fukutsu,福津市,ふくつし,Shi,市,55431.0
340,17192,40544,40,Fukuoka,福岡県,Hirokawa,広川町,ひろかわまち,Machi,町,20253.0
341,17193,40348,40,Fukuoka,福岡県,Hisayama,久山町,ひさやままち,Machi,町,8373.0
342,17195,40205,40,Fukuoka,福岡県,Iizuka,飯塚市,いいづかし,Shi,市,131492.0
343,17196,40604,40,Fukuoka,福岡県,Itoda,糸田町,いとだまち,Machi,町,9617.0
344,17197,40227,40,Fukuoka,福岡県,Kama,嘉麻市,かまし,Shi,市,42589.0
345,17198,40621,40,Fukuoka,福岡県,Kanda,苅田町,かんだまち,Machi,町,36005.0
346,17199,40218,40,Fukuoka,福岡県,Kasuga,春日市,かすがし,Shi,市,106780.0
347,17200,40349,40,Fukuoka,福岡県,Kasuya,粕屋町,かすやまち,Machi,町,41997.0
348,17212,40625,40,Fukuoka,福岡県,Miyako,みやこ町,みやこまち,Machi,町,21572.0
349,17213,-1,40,Fukuoka,福岡県,Miyama,みやま市,みやまし,Machi,町,40732.0
350,17214,40226,40,Fukuoka,福岡県,Miyawaka,宮若市,みやわかし,Shi,市,30081.0
351,17215,40382,40,Fukuoka,福岡県,Mizumaki,水巻町,みずまきまち,Machi,町,30021.0
352,17216,40220,40,Fukuoka,福岡県,Munakata,宗像市,むなかたし,Shi,市,95501.0
353,17217,-1,40,Fukuoka,福岡県,Nakagawa,那珂川市,なかがわし,Machi,町,49780.0
354,17218,40215,40,Fukuoka,福岡県,Nakama,中間市,なかまし,Shi,市,44210.0
355,17220,40204,40,Fukuoka,福岡県,Nogata,直方市,のおがたし,Shi,市,57686.0
356,17221,40216,40,Fukuoka,福岡県,Ogori,小郡市,おごおりし,Shi,市,58499.0
357,17222,40383,40,Fukuoka,福岡県,Okagaki,岡垣町,おかがきまち,Machi,町,32119.0
358,17223,40212,40,Fukuoka,福岡県,Okawa,大川市,おおかわし,Shi,市,37448.0
359,17224,40522,40,Fukuoka,福岡県,Oki,大木町,おおきまち,Machi,町,14350.0
360,17225,40202,40,Fukuoka,福岡県,Omuta,大牟田市,おおむたし,Shi,市,123638.0
361,17226,40384,40,Fukuoka,福岡県,Onga,遠賀町,おんがちょう,Machi,町,19160.0
362,17227,40219,40,Fukuoka,福岡県,Onojo,大野城市,おおのじょうし,Shi,市,95087.0
363,17228,40608,40,Fukuoka,福岡県,Oto,大任町,おおとうまち,Machi,町,5503.0
364,17229,40342,40,Fukuoka,福岡県,Sasaguri,篠栗町,ささぐりまち,Machi,町,31318.0
365,17231,40343,40,Fukuoka,福岡県,Shime,志免町,しめまち,Machi,町,43564.0
366,17232,40345,40,Fukuoka,福岡県,Shingu,新宮町,しんぐうまち,Machi,町,24679.0
367,17233,40602,40,Fukuoka,福岡県,Soeda,添田町,そえだまち,Machi,町,10909.0
368,17234,40344,40,Fukuoka,福岡県,Sue,須恵町,すえまち,Machi,町,26044.0
369,17235,40503,40,Fukuoka,福岡県,Tachiarai,大刀洗町,たちあらいまち,Machi,町,15284.0
370,17237,40206,40,Fukuoka,福岡県,Tagawa,田川市,たがわし,Shi,市,50605.0
371,17238,40448,40,Fukuoka,福岡県,Toho,東峰村,とうほうむら,Mura,村,2432.0
372,17239,40225,40,Fukuoka,福岡県,Ukiha,うきは市,うきはし,Shi,市,31640.0
373,17240,40341,40,Fukuoka,福岡県,Umi,宇美町,うみまち,Machi,町,38592.0
374,17243,40207,40,Fukuoka,福岡県,Yanagawa,柳川市,やながわし,Shi,市,71375.0
375,17244,40642,40,Fukuoka,福岡県,Yoshitomi,吉富町,よしとみまち,Machi,町,6792.0
376,17245,40213,40,Fukuoka,福岡県,Yukuhashi,行橋市,ゆくはしし,Shi,市,70468.0
377,17246,07421,7,Fukushima,福島県,Aizubange,会津坂下町,あいづばんげまち,Machi,町,17360.0
378,17247,07447,7,Fukushima,福島県,Aizumisato,会津美里町,あいづみさとまち,Machi,町,22737.0
379,17248,07202,7,Fukushima,福島県,Aizuwakamatsu,会津若松市,あいづわかまつし,Shi,市,126220.0
380,17249,07504,7,Fukushima,福島県,Asakawa,浅川町,あさかわまち,Machi,町,6888.0
381,17250,07407,7,Fukushima,福島県,Bandai,磐梯町,ばんだいまち,Machi,町,3761.0
382,17251,-1,7,Fukushima,福島県,Date,伊達市,だてし,Shi,市,66027.0
383,17252,07201,7,Fukushima,福島県,Fukushima,福島市,ふくしまし,Shi,市,292590.0
384,17253,07505,7,Fukushima,福島県,Furudono,古殿町,ふるどのまち,Machi,町,6030.0
385,17254,07546,7,Fukushima,福島県,Futaba,双葉町,ふたばまち,Machi,町,6932.0
386,17255,07483,7,Fukushima,福島県,Hanawa,塙町,はなわまち,Machi,町,9884.0
387,17256,07364,7,Fukushima,福島県,Hinoemata,檜枝岐村,ひのえまたむら,Mura,村,636.0
388,17257,-1,7,Fukushima,福島県,Hirata,平田村,ひらたむら,Machi,町,6921.0
389,17258,07541,7,Fukushima,福島県,Hirono,広野町,ひろのまち,Machi,町,5418.0
390,17260,07564,7,Fukushima,福島県,Iitate,飯舘村,いいたてむら,Mura,村,6209.0
391,17261,07408,7,Fukushima,福島県,Inawashiro,猪苗代町,いなわしろまち,Machi,町,15805.0
392,17262,07501,7,Fukushima,福島県,Ishikawa,石川町,いしかわまち,Machi,町,17775.0
393,17263,07204,7,Fukushima,福島県,Iwaki,いわき市,いわきし,Shi,市,342249.0
394,17264,07464,7,Fukushima,福島県,Izumizaki,泉崎村,いずみざきむら,Mura,村,6802.0
395,17265,07342,7,Fukushima,福島県,Kagamiishi,鏡石町,かがみいしまち,Machi,町,12815.0
396,17266,07445,7,Fukushima,福島県,Kaneyama,金山町,かねやままち,Machi,町,2462.0
397,17267,07548,7,Fukushima,福島県,Katsurao,葛尾村,かつらおむら,Mura,村,1531.0
398,17268,07308,7,Fukushima,福島県,Kawamata,川俣町,かわまたまち,Machi,町,15569.0
399,17269,07544,7,Fukushima,福島県,Kawauchi,川内村,かわうちむら,Mura,村,2820.0
400,17270,07208,7,Fukushima,福島県,Kitakata,喜多方市,きたかたし,Shi,市,52356.0
401,17271,07402,7,Fukushima,福島県,Kitashiobara,北塩原村,きたしおばらむら,Mura,村,3185.0
402,17272,-1,7,Fukushima,福島県,Kori,桑折町,こおりまち,Machi,町,12853.0
403,17273,07203,7,Fukushima,福島県,Koriyama,郡山市,こおりやまし,Shi,市,338712.0
404,17274,07303,7,Fukushima,福島県,Kunimi,国見町,くにみまち,Machi,町,10086.0
405,17275,07521,7,Fukushima,福島県,Miharu,三春町,みはるまち,Machi,町,18191.0
406,17276,07368,7,Fukushima,福島県,Minamiaizu,南会津町,みなみあいづまち,Machi,町,17864.0
407,17277,07212,7,Fukushima,福島県,Minamisoma,南相馬市,みなみそうまし,Shi,市,70878.0
408,17278,07444,7,Fukushima,福島県,Mishima,三島町,みしままち,Machi,町,1926.0
409,17279,07214,7,Fukushima,福島県,Motomiya,本宮市,もとみやし,Shi,市,31489.0
410,17280,07465,7,Fukushima,福島県,Nakajima,中島村,なかじまむら,Mura,村,5154.0
411,17281,07547,7,Fukushima,福島県,Namie,浪江町,なみえまち,Machi,町,20905.0
412,17282,07542,7,Fukushima,福島県,Naraha,楢葉町,ならはまち,Machi,町,7700.0
413,17283,07210,7,Fukushima,福島県,Nihonmatsu,二本松市,にほんまつし,Shi,市,59871.0
414,17284,07405,7,Fukushima,福島県,Nishiaizu,西会津町,にしあいづまち,Machi,町,7366.0
415,17285,-1,7,Fukushima,福島県,Nishigou,西郷村,にしごうむら,Mura,村,19767.0
416,17286,07545,7,Fukushima,福島県,Okuma,大熊町,おおくままち,Machi,町,11515.0
417,17287,07522,7,Fukushima,福島県,Ono,小野町,おのまち,Machi,町,11202.0
418,17288,07322,7,Fukushima,福島県,Otama,大玉村,おおたまむら,Mura,村,8574.0
419,17289,07484,7,Fukushima,福島県,Samegawa,鮫川村,さめがわむら,Mura,村,3989.0
420,17301,07543,7,Fukushima,福島県,Tomioka,富岡町,とみおかまち,Machi,町,16001.0
421,17302,07466,7,Fukushima,福島県,Yabuki,矢吹町,やぶきまち,Machi,町,18407.0
422,17303,07482,7,Fukushima,福島県,Yamatsuri,矢祭町,やまつりまち,Machi,町,6348.0
423,17304,07423,7,Fukushima,福島県,Yanaizu,柳津町,やないづまち,Machi,町,4009.0
424,17305,07422,7,Fukushima,福島県,Yugawa,湯川村,ゆがわむら,Mura,村,3364.0
425,17306,21383,21,Gifu,岐阜県,Anpachi,安八町,あんぱちちょう,Machi,町,15271.0
426,17307,21210,21,Gifu,岐阜県,Ena,恵那市,えなし,Shi,市,53718.0
427,17308,21220,21,Gifu,岐阜県,Gero,下呂市,げろし,Shi,市,36314.0
428,17309,21201,21,Gifu,岐阜県,Gifu,岐阜市,ぎふし,Shi,市,413136.0
429,17310,21302,21,Gifu,岐阜県,Ginan,岐南町,ぎなんちょう,Machi,町,23804.0
430,17311,21381,21,Gifu,岐阜県,Godo,神戸町,ごうどちょう,Machi,町,20065.0
431,17312,21219,21,Gifu,岐阜県,Gujo,郡上市,ぐじょうし,Shi,市,44491.0
432,17313,21209,21,Gifu,岐阜県,Hashima,羽島市,はしまし,Shi,市,67197.0
433,17314,21504,21,Gifu,岐阜県,Hichiso,七宗町,ひちそうちょう,Machi,町,4484.0
434,17315,21217,21,Gifu,岐阜県,Hida,飛騨市,ひだし,Shi,市,26732.0
435,17316,21507,21,Gifu,岐阜県,Higashishirakawa,東白川村,ひがししらかわむら,Mura,村,2514.0
436,17317,21401,21,Gifu,岐阜県,Ibigawa,揖斐川町,いびがわちょう,Machi,町,23784.0
437,17318,21404,21,Gifu,岐阜県,Ikeda,池田町,いけだちょう,Machi,町,24980.0
438,17319,21221,21,Gifu,岐阜県,Kaizu,海津市,かいづし,Shi,市,37941.0
439,17320,21213,21,Gifu,岐阜県,Kakamigahara,各務原市,かかみがはらし,Shi,市,145604.0
440,17321,21214,21,Gifu,岐阜県,Kani,可児市,かにし,Shi,市,97436.0
441,17322,21303,21,Gifu,岐阜県,Kasamatsu,笠松町,かさまつちょう,Machi,町,22809.0
442,17323,21503,21,Gifu,岐阜県,Kawabe,川辺町,かわべちょう,Machi,町,10593.0
443,17324,21421,21,Gifu,岐阜県,Kitagata,北方町,きたがたちょう,Machi,町,18395.0
444,17325,21207,21,Gifu,岐阜県,Mino,美濃市,みのし,Shi,市,22629.0
445,17326,21211,21,Gifu,岐阜県,Minokamo,美濃加茂市,みのかもし,Shi,市,54729.0
446,17327,21521,21,Gifu,岐阜県,Mitake,御嵩町,みたけちょう,Machi,町,18824.0
447,17328,21216,21,Gifu,岐阜県,Mizuho,瑞穂市,みずほし,Shi,市,51950.0
448,17329,21208,21,Gifu,岐阜県,Mizunami,瑞浪市,みずなみし,Shi,市,40387.0
449,17330,21218,21,Gifu,岐阜県,Motosu,本巣市,もとすし,Shi,市,35047.0
450,17331,21206,21,Gifu,岐阜県,Nakatsugawa,中津川市,なかつがわし,Shi,市,80910.0
451,17332,-1,21,Gifu,岐阜県,Oogaki,大垣市,おおがきし,Shi,市,161160.0
452,17333,21403,21,Gifu,岐阜県,Ono,大野町,おおのちょう,Machi,町,23859.0
453,17334,21501,21,Gifu,岐阜県,Sakahogi,坂祝町,さかほぎちょう,Machi,町,8361.0
454,17335,21205,21,Gifu,岐阜県,Seki,関市,せきし,Shi,市,91418.0
455,17336,21362,21,Gifu,岐阜県,Sekigahara,関ケ原町,せきがはらちょう,Machi,町,8096.0
456,17337,21506,21,Gifu,岐阜県,Shirakawa,白川町,しらかわちょう,Machi,町,9530.0
457,17338,21604,21,Gifu,岐阜県,Shirakawa,白川村,しらかわむら,Mura,村,1733.0
458,17339,21204,21,Gifu,岐阜県,Tajimi,多治見市,たじみし,Shi,市,112595.0
459,17340,21203,21,Gifu,岐阜県,Takayama,高山市,たかやまし,Shi,市,92747.0
460,17341,21361,21,Gifu,岐阜県,Tarui,垂井町,たるいちょう,Machi,町,28505.0
461,17342,21212,21,Gifu,岐阜県,Toki,土岐市,ときし,Shi,市,60475.0
462,17343,21502,21,Gifu,岐阜県,Tomika,富加町,とみかちょう,Machi,町,5516.0
463,17345,21382,21,Gifu,岐阜県,Wanouchi,輪之内町,わのうちちょう,Machi,町,10028.0
464,17346,21215,21,Gifu,岐阜県,Yamagata,山県市,やまがたし,Shi,市,29629.0
465,17347,21505,21,Gifu,岐阜県,Yaotsu,八百津町,やおつちょう,Machi,町,12045.0
466,17348,21341,21,Gifu,岐阜県,Yoro,養老町,ようろうちょう,Machi,町,31332.0
467,17349,10211,10,Gunma,群馬県,Annaka,安中市,あんなかし,Shi,市,61077.0
468,17350,10523,10,Gunma,群馬県,Chiyoda,千代田町,ちよだまち,Machi,町,11473.0
469,17351,10201,10,Gunma,群馬県,Maebashi,前橋市,まえばしし,Shi,市,340291.0
470,17352,10209,10,Gunma,群馬県,Fujioka,藤岡市,ふじおかし,Shi,市,67975.0
471,17353,10429,10,Gunma,群馬県,Higashiagatsuma,東吾妻町,ひがしあがつままち,Machi,町,15622.0
472,17354,10204,10,Gunma,群馬県,Isesaki,伊勢崎市,いせさきし,Shi,市,207221.0
473,17355,10521,10,Gunma,群馬県,Itakura,板倉町,いたくらまち,Machi,町,15706.0
474,17356,10367,10,Gunma,群馬県,Kanna,神流町,かんなまち,Machi,町,2352.0
475,17357,10384,10,Gunma,群馬県,Kanra,甘楽町,かんらまち,Machi,町,13618.0
476,17358,-1,10,Gunma,群馬県,Katashina,片品村,かたしなむら,Machi,町,4904.0
477,17359,10444,10,Gunma,群馬県,Kawaba,川場村,かわばむら,Mura,村,3898.0
478,17360,10203,10,Gunma,群馬県,Kiryu,桐生市,きりゅうし,Shi,市,121704.0
479,17361,10421,10,Gunma,群馬県,Nakanojo,中之条町,なかのじょうまち,Machi,町,18216.0
480,17362,10426,10,Gunma,群馬県,Kusatsu,草津町,くさつまち,Machi,町,7160.0
481,17364,10522,10,Gunma,群馬県,Meiwa,明和町,めいわまち,Machi,町,11209.0
482,17365,10212,10,Gunma,群馬県,Midori,みどり市,みどりし,Shi,市,51899.0
483,17366,10449,10,Gunma,群馬県,Minakami,みなかみ町,みなかみまち,Machi,町,21345.0
484,17367,10424,10,Gunma,群馬県,Naganohara,長野原町,ながのはらまち,Machi,町,6017.0
485,17369,10383,10,Gunma,群馬県,Nanmoku,南牧村,なんもくむら,Mura,村,2423.0
486,17370,10206,10,Gunma,群馬県,Numata,沼田市,ぬまたし,Shi,市,51265.0
487,17371,10524,10,Gunma,群馬県,Oizumi,大泉町,おおいずみまち,Machi,町,40257.0
488,17372,10525,10,Gunma,群馬県,Ora,邑楽町,おうらまち,Machi,町,27023.0
489,17373,10205,10,Gunma,群馬県,Ota,太田市,おおたし,Shi,市,216465.0
490,17374,10208,10,Gunma,群馬県,Shibukawa,渋川市,しぶかわし,Shi,市,83330.0
491,17375,10382,10,Gunma,群馬県,Shimonita,下仁田町,しもにたまち,Machi,町,8911.0
492,17376,-1,10,Gunma,群馬県,Shinto,榛東村,しんとうむら,Machi,町,14370.0
493,17377,10448,10,Gunma,群馬県,Showa,昭和村,しょうわむら,Mura,村,7620.0
494,17378,10202,10,Gunma,群馬県,Takasaki,高崎市,たかさきし,Shi,市,371302.0
495,17379,-1,10,Gunma,群馬県,Takayama,高山村,たかやまむら,Machi,町,3911.0
496,17380,10464,10,Gunma,群馬県,Tamamura,玉村町,たまむらまち,Machi,町,37536.0
497,17381,10207,10,Gunma,群馬県,Tatebayashi,館林市,たてばやしし,Shi,市,78608.0
498,17382,10210,10,Gunma,群馬県,Tomioka,富岡市,とみおかし,Shi,市,52070.0
499,17383,-1,10,Gunma,群馬県,Tsumagoi,嬬恋村,つまごいむら,Machi,町,10183.0
500,17384,10366,10,Gunma,群馬県,Ueno,上野村,うえのむら,Mura,村,1306.0
501,17386,10345,10,Gunma,群馬県,Yoshioka,吉岡町,よしおかまち,Machi,町,19801.0
502,17387,34368,34,Hiroshima,広島県,Akiota,安芸太田町,あきおおたちょう,Machi,町,7255.0
503,17388,34214,34,Hiroshima,広島県,Akitakata,安芸高田市,あきたかたし,Shi,市,31487.0
504,17389,34215,34,Hiroshima,広島県,Etajima,江田島市,えたじまし,Shi,市,27031.0
505,17390,34302,34,Hiroshima,広島県,Fuchu,府中町,ふちゅうちょう,Machi,町,50442.0
506,17391,34208,34,Hiroshima,広島県,Fuchu,府中市,ふちゅうし,Shi,市,42563.0
507,17392,34207,34,Hiroshima,広島県,Fukuyama,福山市,ふくやまし,Shi,市,461357.0
508,17393,34213,34,Hiroshima,広島県,Hatsukaichi,廿日市市,はつかいちし,Shi,市,114038.0
509,17394,34212,34,Hiroshima,広島県,Higashihiroshima,東広島市,ひがしひろしまし,Shi,市,190135.0
510,17395,34100,34,Hiroshima,広島県,Hiroshima,広島市,ひろしまし,Shi,市,1173843.0
511,17396,34545,34,Hiroshima,広島県,Jinsekikogen,神石高原町,じんせきこうげんちょう,Machi,町,10350.0
512,17397,34304,34,Hiroshima,広島県,Kaita,海田町,かいたちょう,Machi,町,28475.0
513,17398,34369,34,Hiroshima,広島県,Kitahiroshima,北広島町,きたひろしまちょう,Machi,町,19969.0
514,17399,34307,34,Hiroshima,広島県,Kumano,熊野町,くまのちょう,Machi,町,24533.0
515,17400,34202,34,Hiroshima,広島県,Kure,呉市,くれし,Shi,市,239973.0
516,17401,34204,34,Hiroshima,広島県,Mihara,三原市,みはらし,Shi,市,100509.0
517,17402,34209,34,Hiroshima,広島県,Miyoshi,三次市,みよしし,Shi,市,56605.0
518,17403,34205,34,Hiroshima,広島県,Onomichi,尾道市,おのみちし,Shi,市,145202.0
519,17404,34431,34,Hiroshima,広島県,Osakikamijima,大崎上島町,おおさきかみじまちょう,Machi,町,8448.0
520,17405,34211,34,Hiroshima,広島県,Otake,大竹市,おおたけし,Shi,市,28836.0
521,17406,34309,34,Hiroshima,広島県,Saka,坂町,さかちょう,Machi,町,13262.0
522,17407,34462,34,Hiroshima,広島県,Sera,世羅町,せらちょう,Machi,町,17549.0
523,17408,34210,34,Hiroshima,広島県,Shobara,庄原市,しょうばらし,Shi,市,40244.0
524,17409,34203,34,Hiroshima,広島県,Takehara,竹原市,たけはらし,Shi,市,28644.0
525,17410,01211,1,Hokkaido,北海道,Abashiri,網走市,あばしりし,Shi,市,40998.0
526,17411,01585,1,Hokkaido,北海道,Abira,安平町,あびらちょう,Machi,町,8726.0
527,17412,01456,1,Hokkaido,北海道,Aibetsu,愛別町,あいべつちょう,Machi,町,3328.0
528,17413,01218,1,Hokkaido,北海道,Akabira,赤平市,あかびらし,Shi,市,12637.0
529,17414,01409,1,Hokkaido,北海道,Akaigawa,赤井川村,あかいがわむら,Mura,村,1262.0
530,17415,01662,1,Hokkaido,北海道,Akkeshi,厚岸町,あっけしちょう,Machi,町,10630.0
531,17416,01204,1,Hokkaido,北海道,Asahikawa,旭川市,あさひかわし,Shi,市,347095.0
532,17417,01216,1,Hokkaido,北海道,Ashibetsu,芦別市,あしべつし,Shi,市,16628.0
533,17418,01647,1,Hokkaido,北海道,Ashoro,足寄町,あしょろちょう,Machi,町,7630.0
534,17419,01363,1,Hokkaido,北海道,Assabu,厚沢部町,あっさぶちょう,Machi,町,4409.0
535,17420,01581,1,Hokkaido,北海道,Atsuma,厚真町,あつまちょう,Machi,町,4890.0
536,17421,01691,1,Hokkaido,北海道,Betsukai,別海町,べつかいちょう,Machi,町,15855.0
537,17422,01215,1,Hokkaido,北海道,Bibai,美唄市,びばいし,Shi,市,26034.0
538,17423,01459,1,Hokkaido,北海道,Biei,美瑛町,びえいちょう,Machi,町,10956.0
539,17424,01469,1,Hokkaido,北海道,Bifuka,美深町,びふかちょう,Machi,町,5178.0
540,17425,01543,1,Hokkaido,北海道,Bihoro,美幌町,びほろちょう,Machi,町,21575.0
541,17426,01602,1,Hokkaido,北海道,Biratori,平取町,びらとりちょう,Machi,町,5596.0
542,17427,01434,1,Hokkaido,北海道,Chippubetsu,秩父別町,ちっぷべつちょう,Machi,町,2730.0
543,17428,01224,1,Hokkaido,北海道,Chitose,千歳市,ちとせし,Shi,市,93604.0
544,17429,01233,1,Hokkaido,北海道,Date,伊達市,だてし,Shi,市,36278.0
545,17430,01217,1,Hokkaido,北海道,Ebetsu,江別市,えべつし,Shi,市,123722.0
546,17431,01486,1,Hokkaido,北海道,Enbetsu,遠別町,えんべつちょう,Machi,町,3084.0
547,17432,01555,1,Hokkaido,北海道,Engaru,遠軽町,えんがるちょう,Machi,町,22265.0
548,17433,01231,1,Hokkaido,北海道,Eniwa,恵庭市,えにわし,Shi,市,69384.0
549,17434,01609,1,Hokkaido,北海道,Erimo,えりも町,えりもちょう,Machi,町,5413.0
550,17435,01514,1,Hokkaido,北海道,Esashi(Soya),枝幸町,えさしちょう,Machi,町,9125.0
551,17436,01361,1,Hokkaido,北海道,Esashi(Hiyama),江差町,えさしちょう,Machi,町,9004.0
552,17437,01228,1,Hokkaido,北海道,Fukagawa,深川市,ふかがわし,Shi,市,23709.0
553,17438,01332,1,Hokkaido,北海道,Fukushima,福島町,ふくしまちょう,Machi,町,5114.0
554,17439,-1,1,Hokkaido,北海道,Furano,富良野市,ふらのし,Machi,町,24259.0
555,17440,01406,1,Hokkaido,北海道,Furubira,古平町,ふるびらちょう,Machi,町,3611.0
556,17441,01484,1,Hokkaido,北海道,Haboro,羽幌町,はぼろちょう,Machi,町,7964.0
557,17442,-1,1,Hokkaido,北海道,Hakodate,函館市,はこだてし,Machi,町,279127.0
558,17443,01663,1,Hokkaido,北海道,Hamanaka,浜中町,はまなかちょう,Machi,町,6511.0
559,17444,01512,1,Hokkaido,北海道,Hamatonbetsu,浜頓別町,はまとんべつちょう,Machi,町,4168.0
560,17445,01601,1,Hokkaido,北海道,Hidaka,日高町,ひだかちょう,Machi,町,13615.0
561,17446,01453,1,Hokkaido,北海道,Higashikagura,東神楽町,ひがしかぐらちょう,Machi,町,9292.0
562,17447,01458,1,Hokkaido,北海道,Higashikawa,東川町,ひがしかわちょう,Machi,町,7859.0
563,17448,01642,1,Hokkaido,北海道,Hiroo,広尾町,ひろおちょう,Machi,町,7881.0
564,17449,01437,1,Hokkaido,北海道,Hokuryu,北竜町,ほくりゅうちょう,Machi,町,2193.0
565,17450,01236,1,Hokkaido,北海道,Hokuto,北斗市,ほくとし,Shi,市,48032.0
566,17451,01646,1,Hokkaido,北海道,Honbetsu,本別町,ほんべつちょう,Machi,町,8275.0
567,17452,01472,1,Hokkaido,北海道,Horokanai,幌加内町,ほろかないちょう,Machi,町,1710.0
